code,year,povertyrate,povertytargetmet,gdppc,gdppc_need_baseline,ghgpc,ghgpc_need_baseline,ghgpc_need_energy,ghgpc_need_equality,targetgdppc_baseline,targetgdppc_equality
CHN,2006,20.74481582641602,,5979.7817,,4.95,,,,18167.582,18167.582
CHN,2007,19.02689552307129,,6795.1738,,5.34,,,,18167.582,18167.582
CHN,2008,17.95898818969727,,7412.8745,,5.47,,,,18167.582,18167.582
CHN,2009,16.04939460754395,,8069.3545,,5.81,,,,18167.582,18167.582
CHN,2010,13.90228176116943,,8884.5879,,6.34,,,,18167.582,18167.582
CHN,2011,10.2252140045166,,9680.0977,,6.9,,,,18167.582,18167.582
CHN,2012,8.492859840393066,,10370.727,,7.04,,,,18167.582,18167.582
CHN,2013,2.883034467697144,,11101.938,,7.31,,,,18167.582,18167.582
CHN,2014,2.07914924621582,,11851.404,,7.26,,,,18167.582,18167.582
CHN,2015,1.169680118560791,,12612.352,,7.15,,,,18167.582,18167.582
CHN,2016,.8332688808441162,,13399.138,,7.07,,,,18167.582,18167.582
CHN,2017,.6757140159606934,,14243.532,,7.18,,,,18167.582,18167.582
CHN,2018,.4278148710727692,,15133.996,,7.44,,,,18167.582,18167.582
CHN,2019,.1424285918474197,,15977.764,,7.54,,,,18167.582,18167.582
CHN,2020,,,16296.779,,,,,,18167.582,18167.582
CHN,2021,,,17602.695,,,,,,18167.582,18167.582
CHN,2022,0,1,18167.582,18167.582,7.455955982208252,7.455956,7.455956,7.455956,18167.582,18167.582
CHN,2023,,,18982.354,18167.582,,7.2398496,7.2274432,7.2398496,18167.582,18167.582
CHN,2024,,,19851.938,18167.582,,7.0300069,7.0059342,7.0300069,18167.582,18167.582
CHN,2025,,,20795.984,18167.582,,6.8262463,6.791214,6.8262463,18167.582,18167.582
CHN,2026,,,21786.781,18167.582,,6.6283917,6.583075,6.6283917,18167.582,18167.582
CHN,2027,,,22838.979,18167.582,,6.4362717,6.3813148,6.4362717,18167.582,18167.582
CHN,2028,,,23941.992,18167.582,,6.2497201,6.1857381,6.2497201,18167.582,18167.582
CHN,2029,,,25098.275,18167.582,,6.0685759,5.9961553,6.0685759,18167.582,18167.582
CHN,2030,,,26310.402,18167.582,,5.8926816,5.8123832,5.8926816,18167.582,18167.582
CHN,2031,,,27581.068,18167.582,,5.7218862,5.6342435,5.7218862,18167.582,18167.582
CHN,2032,,,28913.102,18167.582,,5.5560403,5.4615631,5.5560403,18167.582,18167.582
CHN,2033,,,30309.467,18167.582,,5.3950019,5.2941756,5.3950019,18167.582,18167.582
CHN,2034,,,31773.27,18167.582,,5.2386312,5.131918,5.2386312,18167.582,18167.582
CHN,2035,,,33307.766,18167.582,,5.0867925,4.9746332,5.0867925,18167.582,18167.582
CHN,2036,,,34916.371,18167.582,,4.9393549,4.8221688,4.9393549,18167.582,18167.582
